tripduration,starttime,stoptime,startstationid,startstationname,startstationlatitude,startstationlongitude,endstationid,endstationname,endstationlatitude,endstationlongitude,bikeid,usertype,birthyear,gender
547,2/28/2015 10:56,2/28/2015 11:05,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1098,Subscriber,1991,1
481,2/28/2015 10:56,2/28/2015 11:04,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1097,Subscriber,1986,2
664,2/28/2015 10:57,2/28/2015 11:09,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,648,Subscriber,1986,1
753,2/28/2015 11:04,2/28/2015 11:16,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,906,Subscriber,1980,1
2833,2/28/2015 11:06,2/28/2015 11:53,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1282,Subscriber,\N,0
506,2/28/2015 11:06,2/28/2015 11:15,117,Binney St / Sixth St,42.366095,-71.086388,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1269,Subscriber,1987,1
977,2/28/2015 11:22,2/28/2015 11:38,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1266,Customer,1986,1
487,2/28/2015 11:25,2/28/2015 11:33,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,725,Subscriber,1986,1
360,2/28/2015 11:28,2/28/2015 11:34,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,1089,Customer,1962,2
1703,2/28/2015 11:32,2/28/2015 12:00,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1106,Subscriber,1990,2
940,2/28/2015 11:43,2/28/2015 11:59,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1269,Subscriber,1987,1
605,2/28/2015 11:44,2/28/2015 11:54,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,1089,Subscriber,1986,2
370,2/28/2015 11:47,2/28/2015 11:53,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,714,Subscriber,1980,1
292,2/28/2015 11:52,2/28/2015 11:57,107,Ames St at Main St,42.3625,-71.08822,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1005,Subscriber,1985,1
329,2/28/2015 11:55,2/28/2015 12:00,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,741,Subscriber,1994,1
309,2/28/2015 12:00,2/28/2015 12:05,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,107,Ames St at Main St,42.3625,-71.08822,672,Subscriber,1956,1
325,2/28/2015 12:02,2/28/2015 12:07,140,Danehy Park,42.388966,-71.132788,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,803,Subscriber,1986,2
1149,2/28/2015 12:03,2/28/2015 12:22,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1106,Subscriber,1990,2
489,2/28/2015 12:10,2/28/2015 12:18,107,Ames St at Main St,42.3625,-71.08822,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,672,Subscriber,1956,1
909,2/28/2015 12:16,2/28/2015 12:32,141,Kendall Street,42.36356016,-71.08216792,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,777,Subscriber,1991,1
483,2/28/2015 12:26,2/28/2015 12:34,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,763,Subscriber,1956,1
394,2/28/2015 12:27,2/28/2015 12:34,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,672,Subscriber,1985,1
344,2/28/2015 12:30,2/28/2015 12:35,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,743,Subscriber,\N,0
394,2/28/2015 12:34,2/28/2015 12:41,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,107,Ames St at Main St,42.3625,-71.08822,1075,Subscriber,1986,1
144,2/28/2015 12:36,2/28/2015 12:38,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,107,Ames St at Main St,42.3625,-71.08822,747,Subscriber,1984,1
373,2/28/2015 12:37,2/28/2015 12:43,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1011,Customer,1973,1
302,2/28/2015 12:39,2/28/2015 12:44,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,714,Subscriber,1990,2
198,2/28/2015 12:44,2/28/2015 12:47,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1002,Subscriber,\N,0
1228,2/28/2015 12:47,2/28/2015 13:08,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,796,Subscriber,1990,1
406,2/28/2015 12:54,2/28/2015 13:01,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,769,Customer,1962,2
193,2/28/2015 13:00,2/28/2015 13:03,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,702,Subscriber,1994,1
452,2/28/2015 13:00,2/28/2015 13:07,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,1313,Subscriber,1986,1
786,2/28/2015 13:02,2/28/2015 13:15,115,Porter Square Station,42.387995,-71.119084,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,945,Subscriber,1992,2
479,2/28/2015 13:11,2/28/2015 13:19,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,107,Ames St at Main St,42.3625,-71.08822,990,Subscriber,1985,1
1228,2/28/2015 13:13,2/28/2015 13:33,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,777,Customer,1985,1
773,2/28/2015 13:16,2/28/2015 13:29,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1111,Subscriber,1983,1
897,2/28/2015 13:31,2/28/2015 13:46,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,842,Subscriber,1963,1
179,2/28/2015 13:34,2/28/2015 13:37,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,637,Customer,1990,1
384,2/28/2015 13:36,2/28/2015 13:42,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1297,Subscriber,1991,1
464,2/28/2015 13:41,2/28/2015 13:48,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,645,Subscriber,1978,2
1029,2/28/2015 13:50,2/28/2015 14:07,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,1084,Subscriber,\N,0
317,2/28/2015 13:51,2/28/2015 13:57,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1005,Subscriber,1985,1
616,2/28/2015 13:55,2/28/2015 14:05,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,107,Ames St at Main St,42.3625,-71.08822,667,Customer,1968,1
563,2/28/2015 14:01,2/28/2015 14:11,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1110,Subscriber,1980,2
328,2/28/2015 14:02,2/28/2015 14:08,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,784,Subscriber,1986,1
322,2/28/2015 14:03,2/28/2015 14:08,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,702,Subscriber,1994,1
833,2/28/2015 14:24,2/28/2015 14:38,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,892,Subscriber,1989,2
1063,2/28/2015 14:33,2/28/2015 14:50,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1087,Subscriber,1990,1
444,2/28/2015 14:38,2/28/2015 14:46,141,Kendall Street,42.36356016,-71.08216792,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1079,Subscriber,1976,1
1035,2/28/2015 14:41,2/28/2015 14:58,142,Alewife Station at Russell Field,42.396105,-71.139459,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,813,Subscriber,1979,1
715,2/28/2015 14:42,2/28/2015 14:54,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1106,Subscriber,1991,1
318,2/28/2015 14:43,2/28/2015 14:48,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,117,Binney St / Sixth St,42.366095,-71.086388,892,Subscriber,1989,2
1235,2/28/2015 14:45,2/28/2015 15:05,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1277,Subscriber,1964,1
269,2/28/2015 14:47,2/28/2015 14:51,107,Ames St at Main St,42.3625,-71.08822,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,667,Customer,1987,1
801,2/28/2015 14:49,2/28/2015 15:02,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,842,Customer,1987,1
440,2/28/2015 14:53,2/28/2015 15:01,107,Ames St at Main St,42.3625,-71.08822,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,1083,Subscriber,1985,1
1494,2/28/2015 14:57,2/28/2015 15:22,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,797,Subscriber,1991,1
547,2/28/2015 15:04,2/28/2015 15:13,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1085,Subscriber,1979,1
581,2/28/2015 15:07,2/28/2015 15:17,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,107,Ames St at Main St,42.3625,-71.08822,1080,Subscriber,1983,2
209,2/28/2015 15:20,2/28/2015 15:23,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,107,Ames St at Main St,42.3625,-71.08822,667,Customer,1987,1
326,2/28/2015 15:23,2/28/2015 15:29,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,797,Subscriber,1991,1
332,2/28/2015 15:23,2/28/2015 15:29,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1011,Subscriber,1976,1
463,2/28/2015 15:27,2/28/2015 15:35,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1107,Subscriber,1964,1
274,2/28/2015 15:30,2/28/2015 15:34,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,107,Ames St at Main St,42.3625,-71.08822,1004,Subscriber,1992,1
208,2/28/2015 15:37,2/28/2015 15:41,107,Ames St at Main St,42.3625,-71.08822,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1112,Subscriber,1993,1
548,2/28/2015 15:47,2/28/2015 15:56,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,1011,Customer,1968,1
1692,2/28/2015 15:55,2/28/2015 16:23,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,887,Subscriber,1985,2
274,2/28/2015 15:55,2/28/2015 16:00,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,672,Customer,1954,1
1665,2/28/2015 15:55,2/28/2015 16:23,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1278,Subscriber,1984,1
719,2/28/2015 15:59,2/28/2015 16:11,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,871,Subscriber,1985,2
981,2/28/2015 15:59,2/28/2015 16:15,115,Porter Square Station,42.387995,-71.119084,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,1081,Subscriber,1987,1
64,2/28/2015 16:03,2/28/2015 16:04,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,873,Subscriber,1992,1
689,2/28/2015 16:05,2/28/2015 16:16,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,743,Subscriber,1992,1
186,2/28/2015 16:06,2/28/2015 16:09,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1107,Subscriber,1993,1
336,2/28/2015 16:11,2/28/2015 16:17,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,115,Porter Square Station,42.387995,-71.119084,764,Subscriber,1979,2
445,2/28/2015 16:17,2/28/2015 16:24,107,Ames St at Main St,42.3625,-71.08822,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,647,Customer,1978,2
974,2/28/2015 16:19,2/28/2015 16:35,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,107,Ames St at Main St,42.3625,-71.08822,1010,Subscriber,\N,0
364,2/28/2015 16:21,2/28/2015 16:27,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,676,Subscriber,1986,1
528,2/28/2015 16:28,2/28/2015 16:36,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,1286,Subscriber,1988,1
466,2/28/2015 16:42,2/28/2015 16:50,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,769,Customer,1962,2
450,2/28/2015 16:44,2/28/2015 16:52,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1098,Subscriber,1988,1
317,2/28/2015 16:48,2/28/2015 16:53,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,107,Ames St at Main St,42.3625,-71.08822,873,Subscriber,1984,1
460,2/28/2015 16:48,2/28/2015 16:55,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1304,Subscriber,1973,1
358,2/28/2015 16:48,2/28/2015 16:54,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1015,Subscriber,1989,1
325,2/28/2015 16:56,2/28/2015 17:01,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1079,Subscriber,1991,1
370,2/28/2015 16:59,2/28/2015 17:05,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,637,Subscriber,1988,1
455,2/28/2015 17:02,2/28/2015 17:09,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,115,Porter Square Station,42.387995,-71.119084,670,Subscriber,1982,2
945,2/28/2015 17:06,2/28/2015 17:22,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,115,Porter Square Station,42.387995,-71.119084,1085,Subscriber,1971,1
621,2/28/2015 17:06,2/28/2015 17:17,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,637,Subscriber,1995,1
505,2/28/2015 17:10,2/28/2015 17:18,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,949,Customer,1987,1
3112,2/28/2015 17:11,2/28/2015 18:03,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1097,Subscriber,1985,2
896,2/28/2015 17:17,2/28/2015 17:32,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,863,Subscriber,1963,1
683,2/28/2015 17:17,2/28/2015 17:29,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,743,Subscriber,1992,1
204,2/28/2015 17:26,2/28/2015 17:29,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,874,Customer,1990,1
783,2/28/2015 17:29,2/28/2015 17:42,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1290,Subscriber,1992,1
299,2/28/2015 17:30,2/28/2015 17:35,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,763,Subscriber,1956,1
341,2/28/2015 17:30,2/28/2015 17:36,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,741,Subscriber,1994,1
436,2/28/2015 17:36,2/28/2015 17:43,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,1064,Subscriber,1985,1
229,2/28/2015 17:45,2/28/2015 17:49,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,890,Subscriber,1991,1
128,2/28/2015 17:58,2/28/2015 18:00,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,883,Subscriber,1988,1
409,2/28/2015 18:00,2/28/2015 18:07,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,1313,Customer,1994,1
198,2/28/2015 18:04,2/28/2015 18:07,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,894,Subscriber,1992,2
376,2/28/2015 18:10,2/28/2015 18:16,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,115,Porter Square Station,42.387995,-71.119084,741,Customer,1996,1
